title,description,category,price,reseller_price,compare_price,image_url,stock,sku,cross_sells,key_benefits,technical_specifications,warranty_and_support
IMPRIMANTE LEXMARK LASER COULEUR SINGLE CS720DE A4 RV 38PPM,"<p style=""padding-left: 40px;""><span class=""feature-1"">Lexmark CS720de – <strong>Imprimante</strong> laser couleur A4.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-2""><strong>Vitesse</strong> jusqu’à 38 ppm.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-3""><strong>Écran</strong> tactile couleur 10,9 cm.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-4""><strong>Impression</strong> recto verso automatique.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-5"">Bac d’<strong>alimentation</strong> 650 </span><span class=""feature-5""><strong>feuilles</strong>.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-6""><strong>Connexion</strong> USB &amp; réseau Gigabit.</span></p>
<p style=""padding-left: 40px;""><span class=""feature-7""><strong>Idéale</strong> pour les groupes de travail de taille moyenne.</span></p>",Uncategorized,5249.0,4374.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/3909-multifonction-lexmark-cs720de-laser-couleur-40c9136-40C9136-linksolutions-ma_56c51b18-5146-4d44-b3d9-6d88cb4161d0.webp?v=1763644985,10,,,,,
IMPRIMANTE LEXMARK LASER MONOCHROME SINGLE B2338DW A4 RV 36PPM,"<p><span>Vitesse d'impression noir: 36 pages par minute (norme ISO)</span><br><span>Qualité d'impression noire: 1200 x 1200 DPI (ppp)</span><br><span>Volume de pages mensuel recommandé: 500 à 6000 pages/mois</span><br><span>Fonctionne avec: 1 Cartouche de toner (noir)</span><br><span>Connectivité: 1 port USB 2.0, Ethernet intégré</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1498.0,1248.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/Sans_titre_3_1_-1.webp?v=1763644099,10,,,,,
IMPRIMANTE LEXMARK LASER COULEUR SINGLE C2425 A4 WIFI RV 23PPM,"<p><span>Vitesse d'impression noir: 23 pages par minute (norme ISO)</span><br><span>Vitesse d'impression couleur: 23 pages par minute (norme ISO)</span><br><span>Qualité d'impression noire: Jusqu'à 2400 x 600 DPI (ppp)</span><br><span>Qualité d'impression couleur: Jusqu'à 2400 x 600 DPI (ppp)</span><br><span>Volume de pages mensuel recommandé: 800 à 6500 pages/mois</span><br><span>Impression recto/verso: Automatique</span><br><span>Fonctionne avec: 4 toners</span><span> (noire, cyan, magenta, jaune)</span><br><span>Connectivité: 1 port USB 2.0, Ethernet intégré, Wi-Fi 802.11b/g/n</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1842.0,1535.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/250_0734646655712-lexmark-b2338dw-1200-x-1200-dpi-a4-wifi-1.webp?v=1763639019,10,,,,,
IMPRIMANTE EPSON DE TICKET TM20X ETHERNET PS BLK,"<p><span>L'imprimante tickets Epson</span><span> TM-T20X Réseau est la solution idéale pour votre entreprise. Avec son interface Ethernet, cette imprimante thermique vous permet d'imprimer sur du papier thermique jusqu'à 80 mm de large. Conforme aux normes de l'Energy Star, elle offre une excellente qualité d'impression tout en étant économe en énergie. Grâce à sa conception avancée de l'alimentation papier et à sa coupe automatique du papier en cas de bourrage, elle garantit une utilisation sans souci. Avec une vitesse d'impression de 200 mm/s, elle répondra à tous vos besoins professionnels.</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1109.0,924.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/images_4fcd9da9-e24f-4f0e-9bbc-e4c8bc9f71cd.jpg?v=1763636405,10,,,,,
IMPRIMANTE EPSON ECOTANK COULEUR MFP L15150NW A3 4EN1 R/V 32PPM (PIG NOIR&COULEUR) 12M,"<p><span>Impression, Numérisation, Copie, Télécopie</span><br><span>Livrée avec encre</span><span> noire jusqu'à 4500 pages et 2800 pages en couleur (1 bouteille d'encre noire de 127ml; 3 Bouteilles d’encre couleurs individuelles de 70ml)</span><br><span>Vitesse d'impression noir: 32 pages/min (25 pages/min en norme ISO)</span><br><span>Vitesse d'impression couleur: 22 pages/min (12 pages/min en norme ISO)</span><br><span>Qualité d'impression couleur: 4.800 x 2.400 DPI (ppp)</span><br><span>Impression recto/verso: Automatique</span><br><span>Fonctionne avec: 4 Réservoirs (noir, cyan, magenta, jaune)</span><br><span>Connectivité: USB, Ethernet, Wi-Fi, Wi-Fi Direct, Port USB</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",10990.0,9158.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/imprimante-a3-epson-ecotank-l15150-multifonction-a-reservoirs-rechargeables-c11ch72403.jpg?v=1763724677,10,,,,,
IMPRIMANTE EPSON ECOTANK MONOCHROME MFP M2170NW A4 3EN1 R/V (PIG NOIR) 39PPM 12M,"<p><span>Impression, Numérisation, Copie</span><br><span>Livrée avec encre</span><span> noire jusqu'à 11000 pages</span><br><span>Vitesse d'impression noir: 39 pages/min (20 pages/min en norme ISO)</span><br><span>Qualité d'impression noire: 1.200 x 2.400 DPI (ppp)</span><br><span>Impression recto/verso: automatique (A4, papier ordinaire), Chargement des supports spéciaux par l'arrière</span><br><span>Fonctionne avec: 1 réservoir d'encre noire</span><br><span>Connectivité: USB, Ethernet, Wi-Fi, Wi-Fi Direct</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",3400.0,2833.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/imprimante-epson-ecotank-m2170.webp?v=1763634745,10,,,,,
IMPRIMANTE EPSON JET D'ENCRE MONOCHROME SINGLE M100 A4 34PPM,"<p><span>Imprimante A4 jet d'encre monochrome - Vitesse d'impression (noir): Jusqu'à 34 Pages/min -Cartouches</span><span> d'impression: Noir - USB 2.0, Ethernet - Qualité d'impression (noir): 1.440 x 720 DPI (ppp) - Cycle d'utilisation: 5000 Pages par mois - Capacité bac papier: 100 Feuilles Standard - Dimensions (l x p x h): 435‎ x 267 x 148 mm - Poids 3,4 kg</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",660.0,550.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-m100.jpg?v=1763633738,10,,,,,
IMPRIMANTE EPSON ECOTANK COULEUR MFP L6570NW 4EN1 A4 R/V 32 PPM,"<p><span>Impression, Numérisation, Copie, Télécopie</span><br><span>Livrée avec encre noire jusqu'à 4500 pages et 2800 pages en couleur (1 bouteille d'encre noire de 127ml; 3 Bouteilles d’encre couleurs individuelles de 70ml)</span><br><span>Vitesse d'impression noir: 32 pages/min (25 pages/min en norme ISO)</span><br><span>Vitesse d'impression couleur: 32 pages/min (25 pages/min en norme ISO)</span><br><span>Qualité d'impression couleur: 4.800 x 2.400 DPI (ppp)</span><br><span>Fonctionne avec: 4 Réservoirs (noir, cyan, magenta, jaune)</span><br><span>Connectivité: USB, Ethernet, WI-FI, Wi-Fi Direc</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",10877.0,9064.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-jet-d-encre-ecotank-l6570-mfp-4en1-reseau-wifi-couleur-a4-rv-32-bwppm-32ppmcol-32-12m.png?v=1763634088,10,,,,,
IMPRIMANTE EPSON WORKFORCE COULEUR MFP PRO WFC869RDTWF A3 4EN1 RESEAU WIFI 24PPM,"<ul>
<li>Imprimante à très haute autonomie</li>
<li><span>Jusqu'à 35 pages/min (monochrome et couleur)</span></li>
<li>Recto-verso automatique A4-A3</li>
<li>Jusqu’à 95% d’énergie en moins par rapport aux imprimantes laser couleur concurrentes</li>
<li>Fonctionnalités additionnelles grâce à Epson Open Platform</li>
<li>Précision Core : La technologie Epson la plus avancée en matière de tête d’impression</li>
</ul>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",12461.0,10384.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-workforce-pro-wf-c869rdtwf-couleur-multifonction-c11cf34402br_c3ad49f9-f133-48b3-8867-e15afa468281.png?v=1763633198,10,,,,,
BARRETTE MEMOIRE CRUCIAL 8GB DDR5 4800MHz SODIMM PC PORTABLE,"<ul>
<li>
<strong>Type</strong><span> </span>: DDR5 SODIMM</li>
<li>
<strong>Capacité</strong><span> </span>: 8 Go</li>
<li>
<strong>Fréquence</strong><span> </span>: 4800 MHz<strong></strong>
</li>
</ul>",Uncategorized,294.0,245.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_80571638-4ca0-45b4-aa79-823d0ee0a553.jpg?v=1761734286,10,,,,,
BARRETTE MEMOIRE VASEKY 8GB DDR4 3200MHZ UDIMM PC BUREAU,"<p><span class=""feature-1""><strong>RAM</strong> Target <strong>DDR</strong>4.</span></p>
<p><span class=""feature-2"">8GB.</span></p>
<p><span class=""feature-3""><strong>Fréquence</strong> 3200 MHz.</span></p>
<p><span class=""feature-4""><strong>Format</strong> UDIMM.</span></p>
<p><span class=""feature-5""><strong>Compatible</strong> <strong>PC</strong> Bureau.</span><span class=""feature-6"">Excellent rapport </span></p>
<p><span class=""feature-6""><strong>qualité</strong>/prix.</span></p>
<p><span class=""feature-7""><strong>Idéal</strong> bureautique et multimédia.</span></p>",Uncategorized,549.0,457.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_967398f8-878c-4d73-983f-535958a41dbd.jpg?v=1761734371,10,,,,,
BARRETTE MEMOIRE VASEKY 8GB DDR5 4800MHZ POUR PC PORTABLE,"<p title=""Vaseky DDR5 8GB 16GB 4800mhz 5600MHZ pour ordinateur portable RAM 16GB pour Dell HP Lenovo et autres systèmes mémoire ram ordinateur portable de bureau 16GB"" data-spm-anchor-id=""a2700.details.0.i98.2b9342f3MOMIqX"">Vaseky DDR5 8GB 16GB 4800mhz 5600MHZ pour ordinateur portable RAM 16GB pour Dell HP Lenovo et autres systèmes mémoire ram ordinateur portable de bureau 16GB</p>",Electronics > Electronics Accessories > Memory > RAM,298.0,248.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_8a7eccdb-c50a-45c8-ad0d-3a119cd37c11.jpg?v=1761734413,10,,,,,
"DISQUE DUR INTERNE TOSHIBA HDD 10TB SAS POUR SERVEUR 3,5""","<p class=""titre_produit""><span itemprop=""description"" class=""caracteristique_produit"">Disque dur - 10 To - interne - 3.5"" - SAS 12Gb/s: NL, </span></p>
<p class=""titre_produit""><span itemprop=""description"" class=""caracteristique_produit"">7</span><span itemprop=""description"" class=""caracteristique_produit"">200 tours/min, </span></p>
<p class=""titre_produit""><span itemprop=""description"" class=""caracteristique_produit"">mémoire tampon : 256 Mo</span></p>",Uncategorized,4752.0,3960.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/disque_dur_interne_toshiba_s300_10tb_surveillance_hdd_-fournipro.ma1.jpg?v=1761735533,10,,,,,
"DISQUE DUR INTERNE TOSHIBA HDD 300GB SAS POUR SERVEUR 2.5""","<p>Toshiba S300 Système de surveillance HDD</p>
<p>Capacité disque dur: 4 To,</p>
<p>Vitesse de rotation du disque dur: 5400 tr/min,</p>
<p>Taille du tampon du lecteur de stockage: 128 Mo,</p>
<p>Taille du disque dur: 3.5″,</p>
<p>Interface: Série ATA III</p>",Uncategorized,1030.0,858.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/TOSHIBA-HDD-S300-VIDEO-SURVEILLANCE-4T-INTER-3.5-HDWT840UZSVA-2.png?v=1761734498,10,,,,,
"DISQUE DUR INTERNE TOSHIBA HDD 3TB 3,5"" POUR PC BUREAU","<p>3 To 3.5"" 7200 tr/min Série ATA III</p>
<p>HDD</p>
<p>Taille du tampon du lecteur de stockage: 64 Mo</p>
<p>6 Gbit/s</p>
<p>680 g</p>",Uncategorized,1184.0,986.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/1b5912ac01262eeef6b5cf0531fb7a737b057b9b_1651485_HDWD130UZSVA_image1.jpg?v=1761734670,10,,,,,
"DISQUE DUR INTERNE TOSHIBA HDD 500GB 2,5'' POUR PC PORTABLE","<p><span class=""feature-1""><strong>Disque Dur</strong> Interne Toshiba MQ01ABF050.</span></p>
<p><span class=""feature-2""><strong>Format</strong> 2.5″.</span></p>
<p><span class=""feature-3""><strong>Capacité</strong> 500 Go.</span></p>
<p><span class=""feature-4""><strong>Interface</strong> SATA III 6 Gb/s.</span></p>
<p><span class=""feature-5""><strong>Vitesse</strong> de rotation 5400 RPM.</span></p>
<p><span class=""feature-6""><strong>Mémoire</strong> cache 8 Mo.</span></p>
<p><span class=""feature-7""><strong>Design</strong> <strong>compact</strong>.</span></p>
<p><span class=""feature-8""><strong>Idéal</strong> pour ordinateurs portables et consoles.</span></p>
<p><span class=""feature-9"">Fiabilité Toshiba.</span></p>",Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,425.0,354.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_9c7a0f29-b9fb-4bec-9030-7b0c7fa378aa.jpg?v=1761734652,10,,,,,
DISQUE DUR INTERNE VASEKY V900 256G SSD M.2 PCI-e 6GB/s GEN3,"<ul>
<li>
<strong>Type de disque</strong><span> </span>: Solid State Drive (SSD) – Une solution de stockage sans pièces mobiles, ce qui le rend plus rapide, plus fiable et plus résistant aux chocs qu'un disque dur traditionnel.</li>
<li>
<strong>Capacité de stockage</strong><span> </span>:<span> </span><strong>256 Go</strong><span> </span>– Suffisante pour stocker vos documents, applications, photos et vidéos tout en boostant les performances globales de votre PC.</li>
<li>
<strong>Interface</strong><span> </span>:<span> </span><strong>SATA III 6Gb/s</strong><span> </span>– Profitez des vitesses de transfert de données rapides avec cette interface moderne et compatible avec de nombreux ordinateurs de bureau.</li>
<li>
<strong>Vitesse de lecture</strong><span> </span>: Jusqu'à<span> </span><strong>500 Mo/s</strong><span> </span>– Idéale pour charger rapidement vos fichiers et applications sans délai.</li>
<li>
<strong>Vitesse d'écriture</strong><span> </span>: Jusqu'à<span> </span><strong>450 Mo/s</strong><span> </span>– Pour des transferts de données ultra-rapides.</li>
<li>
<strong>Facteur de forme</strong><span> </span>:<span> </span><strong>2,5″</strong><span> </span>– Parfait pour les ordinateurs de bureau et tours qui disposent d'un slot compatible SATA de 2,5″.</li>
</ul>",Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,383.0,319.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_8d3934f1-fd5b-4cca-b0cd-8e0cfa72051a.jpg?v=1761734721,10,,,,,
DISQUE DUR INTERNE VASEKY V900 512G SSD M.2 NVME,"<p><span class=""feature-1""><strong>SSD</strong> Target M.2 NVMe PCIe 4.0 x4.</span></p>
<p><span class=""feature-2""><strong>Capacité</strong> 512 Go.</span></p>
<p><span class=""feature-3"">Ultra rapide.</span></p>
<p><span class=""feature-4""><strong>Format</strong> <strong>compact</strong>. </span></p>
<p><span class=""feature-5"">Parfait </span><span class=""feature-5""><strong>gaming</strong> et multitâche.</span></p>
<p><span class=""feature-6"">Fiabilité <strong>garantie</strong>.</span></p>",Electronics > Electronics Accessories > Computer Components > Storage Devices,462.0,385.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_d5da992f-694b-4f61-98f5-ea91b41f05fa.jpg?v=1761734752,10,,,,,
"DISQUE DUR INTERNE WESTERN DIGITAL HDD 500GB 2.5"" POUR PC PORTABLE (WD5000LPCX)","<p>-<span> Taille du disque dur :</span><span> </span><strong><span>2.5""</span></strong></p>
<p><span>- Capacité disque dur :</span><span> </span><strong><span>500 Go</span></strong></p>
<p><span>- Vitesse de rotation du disque dur :</span><span> </span><strong><span>5400 tr/min</span></strong></p>",Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,456.0,380.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_f365d67e-0fd3-4995-91ad-5c283e24f3d2.jpg?v=1761735130,10,,,,,
"DISQUE DUR INTERNE WESTERN DIGITAL HDD 500GB 2.5"" POUR PC PORTABLE","<p><span>Conformes aux plus hauts standards de qualité et de fiabilité de WD, les disques durs mobiles WD Blue offrent les fonctionnalités idéales pour vos besoins quotidiens. </span></p>",Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,515.0,429.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download.png?v=1761735328,10,,,,,
IMPRIMANTE EPSON ECOTANK COULEUR MFP L3250W 3EN1 A4 33PPM 12M,"<p><span>Impression, Numérisation, Copie</span><br><span>Livrée avec encre</span><a href=""https://www.iris.ma/304-bouteille-d-encre""></a><span> noire jusqu'à 8100 pages et 6500 pages en couleur (2 bouteilles d'encre noire de 65ml; 3 Bouteilles d’encre couleurs individuelles de 65ml)</span><br><span>Vitesse d'impression noir: 33 pages/min (10 pages/min en norme ISO)</span><br><span>Vitesse d'impression couleur: 15 pages/min (5 pages/min en norme ISO)</span><br><span>Qualité d'impression noire: 5.760 x 1.440 DPI (ppp)</span><br><span>Qualité d'impression couleur: 5760 x 1440 DPI (ppp)</span><br><span>Impression recto/verso: Manuelle</span><br><span>Fonctionne avec: 4 Réservoirs (noir, cyan, magenta, jaune)</span><br><span>Connectivité: USB, Wi-Fi, Wi-Fi Direct</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1690.0,1408.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/imprimante-epson-c11cj67408-jet-dencre-l3250-mfp-3en1-linksolutions-ma-img-1.webp?v=1763725237,10,,,,,
IMPRIMANTE EPSON ECOTANK COULEUR SINGLE L8050W A4 PHOTO IMPRESSION SUR PVC 22PPM 12M,"<p class=""MsoNormal"">Livrée avec encre noire jusqu’à 2.600 pages, 4.100 photos et 5.400 pages, 1.500 photos en couleur</p>
<p class=""MsoNormal"">Vitesse d’impression noir: 22 pages/min (8 pages/min en norme ISO)</p>
<p class=""MsoNormal"">Vitesse d’impression couleur: 22 pages/min (8 pages/min en norme ISO)</p>
<p class=""MsoNormal"">Qualité d’impression noire: 5.760 x 1.440 DPI (ppp)</p>
<p class=""MsoNormal"">Qualité d’impression couleur: 5.760 x 1.440 DPI (ppp)</p>
<p class=""MsoNormal"">Impression recto/verso: Manuelle</p>
<p class=""MsoNormal"">Fonctionne avec: 6 Réservoirs (magenta clair, magenta, jaune, cyan clair, cyan, noir)</p>
<p class=""MsoNormal"">Connectivité: WI-FI 802.11a/b/g/n, Wi-Fi Direct</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",3813.0,3177.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/epson-ecotank-l8050-imprimante-photo-impression-sur-cartes-pvc-c11ck37403_b63d15be-01b7-47e0-bf45-24b78cdac11b.jpg?v=1761661771,10,,,,,
IMPRIMANTE HP DESKJET COULEUR MFP PLUS 4120 4EN1 A4 WIFI RV MANUEL 20PPM COULEUR 16,"<p><span>Impression, copie, numérisation, sans fil, télécopie mobile</span><br><span>Vitesse d'impression noir: 20 pages/min (8,5 pages/min en norme ISO)</span><br><span>Vitesse d'impression couleur: 16 pages/min (5,5 pages/min en norme ISO)</span><br><span>Qualité d'impression noire: Jusqu'à 1 200 x 1 200 ppp rendus</span><br><span>Qualité d'impression couleur: Jusqu'à 4800 x 1200 ppp optimisés (lors de l'impression d'un PC avec les papiers photo HP sélectionnés et 1200 ppp en entrée)</span><br><span>Volume de pages mensuel recommandé: 100 à 300</span><br><span>Impression recto/verso: Manuelle (prise en charge des pilotes fournie)</span><br><span>Fonctionne avec: 2 (1 noire, 1 3-couleurs)</span><br><span>Connectivité: Wi-Fi; 1 port USB 2.0 haut débit</span><br><span>encres fournies avec l'imprimante: Cartouche de démarrage HP 305 noire et HP 305 trois couleurs</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",819.0,682.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/imprimante-multifonction-hp-deskjet-plus-4120-plus-3xv14b__2.webp?v=1761661823,10,,,,,
IMPRIMANTE HP DESKJET MONOCHROME MFP M442dn A3 24PPM,"<p><span>Impression, copie, numérisation</span><br><span>Vitesse d'impression noir: 24 pages par minute (norme ISO)</span><br><span>Qualité d'impression noire: Jusqu'à 1 200 x 1 200 ppp</span><br><span>Volume de pages mensuel recommandé: De 2 000 à 5 000 pages</span><br><a href=""https://www.iris.ma/catalogue/imprimante-laser-recto-verso-automatique""></a>Impression recto/verso<span>: Automatique (standard)</span><br><span>Fonctionne avec: 2 (noir)</span><br><span>Connectivité: Périphérique USB 2.0 haut débit, Ethernet 10/100 Base-T</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",832.0,693.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/c06664975_100x100_3816e0e4-287a-4eb9-b2cf-23d79883b690.jpg?v=1761663074,10,,,,,
IMPRIMANTE HP LASER MONOCHROME MFP 137FNW A4 4EN1 RV MANUEL 20PPM,"<p><span>Impression, copie, scan, fax</span><br><span>Vitesse d'impression noir: 20 pages par minute (norme ISO)</span><br><span>Qualité d'impression noire: Jusqu’à 1 200 x 1 200 ppp</span><br><span>Volume de pages mensuel recommandé: 100 à 2 000</span><br><span>Impression recto/verso: Manuel (avec prise en charge des pilotes)</span><br><span>Fonctionne avec: 1 (noir)</span><br><span>Connectivité: WI-FI; Port USB 2.0 haut débit; port réseau Fast Ethernet 10/100Base-TX</span><br><span>Encres fournies avec l'imprimante </span><a href=""https://www.iris.ma/197-imprimante""></a><span>: Toner HP LaserJet noir authentique préinstallé (env. 500 pages)</span></p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",2535.0,2112.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/imprimante_multifonction-laser-monochrome-hp-laserjet_m236sdw_9yg09a_fournipro.jpg?v=1761661884,10,,,,,
